Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost,Reward,Slippage,Time Penalty
Buy,193.65,36965.997881083866,2875699.008965175,10034164.498637065,0.20789532616430662,-0.3829083261642975,0.009999999999990905,0.165013
Buy,193.64,37018.27886678696,2865636.7117426614,10033856.231507288,0.06221325863461118,-0.2373692586346305,0.010000000000019327,0.165156
Buy,193.63,37079.25169005886,2854186.943111358,10033842.447857454,0.035918841619856576,-0.21080684161984747,0.009999999999990905,0.164888
Buy,193.62,37130.358136123745,2843992.1866442747,10033172.128960554,0.17959420809928286,-0.35452320809927373,0.009999999999990905,0.164929
Buy,193.61,37170.28155092148,2836592.393413493,10033130.6044874,0.08031697153504797,-0.2554269715350389,0.009999999999990905,0.16511
Sell,193.67,37100.535662489696,2849510.952873775,10034771.694628153,0.2539845648176618,-0.4201675648176618,0.0,0.166183
Sell,193.67,37052.02849998495,2859100.9472142365,10034967.30680632,0.2816825088174787,-0.44786550881747866,0.0,0.166183
Sell,193.67,37017.94350195105,2865563.466838464,10034828.584861323,0.22287055112222684,-0.3878055511222268,0.0,0.164935
Sell,193.68,36946.21440835972,2880064.683915248,10035807.49052636,0.35918841619856573,-0.5245874161985657,0.0,0.165399
Sell,193.68,36901.46298220377,2888709.8349509547,10035785.185344182,0.09503232230765692,-0.27277132230764783,0.009999999999990905,0.167739
Sell,193.69,36880.130427893906,2892985.226947341,10036297.68952611,0.025398456481766182,-0.19004645648176616,0.0,0.164648
Sell,193.69,36849.29472933721,2898733.142588595,10036073.03871392,0.2539845648176618,-0.4303015648176527,0.009999999999990905,0.166317
Sell,193.69,36824.34961769457,2903366.356240149,10035874.63369141,0.23553559578634958,-0.4118525957863405,0.009999999999990905,0.166317
Sell,193.69,36769.709986507114,2913848.6974849384,10035773.824771501,0.035918841619856576,-0.2122358416198475,0.009999999999990905,0.166317
Sell,193.7,36700.485191884974,2927114.6500773313,10035998.63174545,0.35918841619856573,-0.5235034161985657,0.0,0.164315
Sell,193.71,36635.85864506924,2939609.5641129776,10036341.74224934,0.164600810598123,-0.329027810598123,0.0,0.164427
Sell,193.72,36597.49723980722,2946952.93708731,10036620.102382764,0.2539845648176618,-0.4217785648176618,0.0,0.167794
Sell,193.72,36521.95177916169,2961297.2507777787,10036329.74943698,0.35918841619856573,-0.5269824161985657,0.0,0.167794
Sell,193.72,36475.707803253434,2970427.1629364025,10036501.278582659,0.17959420809928286,-0.34738820809928284,0.0,0.167794
Sell,193.72,36455.37875663085,2974397.961784966,10036533.934519494,0.35918841619856573,-0.5269824161985657,0.0,0.167794
Sell,193.72,36388.27379325749,2987299.8469717856,10036436.246201627,0.05679267521679932,-0.23126267521679023,0.009999999999990905,0.16447
Sell,193.72,36323.71387600637,2999216.8366002957,10035846.68866025,0.279383021299428,-0.44397702129942795,0.0,0.164594
Sell,193.72,36277.66469088897,3008543.363932112,10036252.567851122,0.22574641910966708,-0.3908434191096671,0.0,0.165097
Sell,193.75,36229.501189395465,3017691.2348166564,10037157.090262027,0.17959420809928286,-0.34794920809928287,0.0,0.168355
Sell,193.75,36176.01127245704,3027973.9184503118,10037076.102488864,0.2539845648176618,-0.4223395648176618,0.0,0.168355
Sell,193.75,36146.25980228751,3034002.173247836,10037340.009941041,0.5079691296353236,-0.6763241296353236,0.0,0.168355
Sell,193.75,36121.35234216873,3038980.450022873,10037492.466318063,0.2539845648176618,-0.4223395648176618,0.0,0.168355
Sell,193.76,36053.851975134065,3051641.871699553,10037436.230401529,0.050796912963532365,-0.21543091296353237,0.0,0.164634
Sell,193.77,35989.13059588439,3064552.106314343,10038165.94187886,0.17959420809928286,-0.3484282080992829,0.0,0.168834
Sell,193.77,35939.572215861466,3073864.954732251,10037875.862999728,0.17226071292138506,-0.34109471292138505,0.0,0.168834
Sell,193.77,35861.133778157084,3089263.016130777,10038074.908324275,0.17959420809928286,-0.34369720809928284,0.0,0.164103
Sell,193.77,35829.55878710796,3095534.2877831394,10038227.89396105,0.050796912963532365,-0.21621591296353238,0.0,0.165419
Sell,193.77,35753.4150235919,3110275.9031633604,10038215.132284764,0.3110662931730559,-0.4857722931730468,0.009999999999990905,0.164706
Sell,193.77,35730.53328872617,3114768.7635851023,10038274.198941572,0.18663977590383354,-0.3625287759038245,0.009999999999990905,0.165889
Sell,193.77,35662.145774762845,3127850.695237324,10038104.68201312,0.35557839074472647,-0.5299093907447174,0.009999999999990905,0.164331
Sell,193.77,35625.30064820699,3135194.8912341995,10038309.397837268,0.35918841619856573,-0.5340484161985566,0.009999999999990905,0.16486
Sell,193.77,35560.969474307494,3147585.847513755,10038234.902550317,0.17959420809928286,-0.3441082080992829,0.0,0.164514
Sell,193.77,35499.722556882254,3159696.633184832,10038477.873031907,0.35918841619856573,-0.5258934161985658,0.0,0.166705
Sell,193.77,35432.72564418143,3172557.908465373,10038357.15653841,0.2539845648176618,-0.4206895648176618,0.0,0.166705
Sell,193.77,35391.28395460048,3180450.20080815,10038219.292691085,0.439914170602461,-0.6160231706024519,0.009999999999990905,0.166109
Buy,193.7,35409.98443793929,3176677.4242806835,10035591.409909524,0.0439914170602461,-0.2182494170602654,0.010000000000019327,0.164258
Buy,193.69,35482.02492046008,3162161.029277608,10034674.43612152,0.1295072252156629,-0.3037812252156538,0.009999999999990905,0.164274
Buy,193.69,35553.23899896429,3148968.052438832,10035274.914148226,0.1295072252156629,-0.3036882252156538,0.009999999999990905,0.164181
Buy,193.69,35625.90820440386,3135238.1966944975,10035620.356805481,0.1295072252156629,-0.3040412252156538,0.009999999999990905,0.164534
Sell,193.77,35553.4711738715,3149197.6392582012,10038393.74861928,0.35918841619856573,-0.5268954161985657,0.0,0.167707
Sell,193.77,35480.318664433435,3163248.549806077,10038269.897413343,0.2539845648176618,-0.4216915648176618,0.0,0.167707
Sell,193.77,35441.04071103095,3170812.962008037,10038223.420584505,0.1759656682409844,-0.3436726682409844,0.0,0.167707
Sell,193.77,35411.727007447844,3176767.612310432,10038497.954543602,0.17959420809928286,-0.3473012080992829,0.0,0.167707
Sell,193.78,35345.41534774762,3189187.792951771,10038422.379038304,0.0439914170602461,-0.2094874170602461,0.0,0.165496
Sell,193.78,35308.20983462666,3196417.5097025614,10038442.411456514,0.33502865093626494,-0.500524650936265,0.0,0.165496
Sell,193.78,35241.548794094015,3209042.274392917,10038149.599712454,0.458581071218505,-0.624399071218505,0.0,0.165818
Sell,193.78,35180.42101686523,3221436.6544808336,10038698.639128977,0.2539845648176618,-0.43086056481765267,0.009999999999990905,0.166876
Sell,193.78,35112.915492090666,3234346.4962832537,10038527.260340583,0.2539845648176618,-0.4203715648176618,0.0,0.166387
Sell,193.78,35035.701988298504,3249090.812154065,10038309.14344655,0.2539845648176618,-0.4203715648176618,0.0,0.166387
Sell,193.79,34966.49423813595,3262968.012979816,10039124.931388183,0.17959420809928286,-0.34522120809928286,0.0,0.165627
Sell,193.79,34900.75860891891,3275704.2192806937,10039122.23010309,0.2539845648176618,-0.4196115648176618,0.0,0.165627
Sell,193.8,34832.7371518787,3288438.5405498175,10039023.00058391,0.07619536944529853,-0.24248336944529852,0.0,0.166288
Sell,193.8,34811.9522056852,3292302.9954796936,10038859.332941486,0.27354974800228893,-0.4398377480022889,0.0,0.166288
Sell,193.8,34744.09073582636,3305887.593272769,10039292.377875917,0.2590144504313258,-0.4245224504313258,0.0,0.165508
Sell,193.8,34704.03994570831,3313426.691600234,10039069.633078504,0.2539845648176618,-0.4201475648176618,0.0,0.166163
Sell,193.8,34660.371131905784,3321967.5782660814,10039147.503629424,0.2539845648176618,-0.4201475648176618,0.0,0.166163
Sell,193.8,34605.23257131321,3332978.96592913,10039473.03824963,0.10775652485956973,-0.2739195248595697,0.0,0.166163
Sell,193.8,34522.22328608877,3349024.1486295657,10039431.021473568,0.35918841619856573,-0.5347874161985566,0.009999999999990905,0.165599
Buy,193.76,34582.34660918178,3337028.8814975475,10037704.36049261,0.2539845648176618,-0.4285865648176811,0.010000000000019327,0.164602
Buy,193.76,34606.01262939795,3332617.644420018,10037878.651492164,0.17959420809928286,-0.35899020809930215,0.010000000000019327,0.169396
Buy,193.76,34683.048541113654,3317509.6661218693,10037697.15144805,0.2539845648176618,-0.4333805648176811,0.010000000000019327,0.169396
Buy,193.76,34766.80321973595,3301506.8657868817,10037922.65764292,0.3110662931730559,-0.4904622931730752,0.010000000000019327,0.169396
Buy,193.76,34790.17369494672,3296759.596879857,10037703.652012734,0.2539845648176618,-0.4303745648176811,0.010000000000019327,0.16639
Buy,193.76,34836.03246434192,3287444.8709716955,10037274.521262586,0.20318765185412946,-0.3781956518541488,0.010000000000019327,0.165008
Buy,193.76,34914.33932751497,3272130.799305778,10037133.18740508,0.15239073889059707,-0.32810673889061637,0.010000000000019327,0.165716
Buy,193.76,34944.96151994047,3266303.839279409,10037239.583383074,0.20318765185412946,-0.37890365185414876,0.010000000000019327,0.165716
Buy,193.76,35004.99556262884,3255176.089330153,10037744.029545117,0.2539845648176618,-0.43084256481768113,0.010000000000019327,0.166858
Buy,193.76,35081.892340932594,3240397.838594174,10037865.298573274,0.035918841619856576,-0.21277684161987592,0.010000000000019327,0.166858
Buy,193.76,35123.34756805169,3232501.7592282244,10038001.58401392,0.25651183666437183,-0.43336983666439116,0.010000000000019327,0.166858
Buy,193.76,35192.37707076231,3218837.712636191,10037712.693867097,0.06719799953564982,-0.24128899953566912,0.010000000000019327,0.164091
Sell,193.79,35169.64993997381,3223254.8577567954,10038781.31962432,0.2539845648176618,-0.4184385648176618,0.0,0.164454
Sell,193.8,35132.48788441152,3230567.3735006466,10039243.5254996,0.2539845648176618,-0.4217295648176618,0.0,0.167745
Sell,193.8,35098.93037760545,3237338.3539438653,10039511.061123801,0.2539845648176618,-0.4217295648176618,0.0,0.167745
Sell,193.8,35019.727350021996,3252241.788798952,10039064.949233215,0.025398456481766182,-0.19314345648176617,0.0,0.167745
Sell,193.8,34988.27296939508,3258208.128414576,10038935.429883342,0.19175414134876387,-0.3674941413487548,0.009999999999990905,0.16574
Sell,193.8,34911.298091463344,3273793.3844687548,10039602.954594351,0.05679267521679932,-0.23253267521679022,0.009999999999990905,0.16574
Sell,193.8,34847.34479626145,3286056.0939673483,10039471.515482817,0.328220392124835,-0.5029553921248259,0.009999999999990905,0.164735
Sell,193.8,34778.12518671086,3299131.3427470475,10039132.003931612,0.32126788614019186,-0.49569488614018276,0.009999999999990905,0.164427
Sell,193.8,34761.058288532986,3302466.6392132733,10039159.735530965,0.2539845648176618,-0.4286125648176527,0.009999999999990905,0.164628
Sell,193.8,34733.634112920074,3307928.394597966,10039306.685681876,0.6242029168149784,-0.8010549168149693,0.009999999999990905,0.166852
Sell,193.81,34683.231524276176,3317356.742045815,10039313.84376578,0.0842371504041885,-0.2517351504041885,0.0,0.167498
Sell,193.81,34628.618409333765,3328212.904463441,10039585.43837642,0.17959420809928286,-0.3470922080992829,0.0,0.167498
Sell,193.81,34583.3453498999,3337147.8874374237,10039746.049701523,0.05679267521679932,-0.23429067521679023,0.009999999999990905,0.167498
Sell,193.82,34513.52716585897,3350610.053390913,10040021.888677698,0.2539845648176618,-0.4209305648176618,0.0,0.166946
Sell,193.82,34456.324387736255,3362057.5500469403,10040382.34287798,0.17959420809928286,-0.3465402080992829,0.0,0.166946
Sell,193.82,34387.657052635645,3374903.670996886,10039919.360938726,0.2539845648176618,-0.4209305648176618,0.0,0.166946
Sell,193.82,34318.19621072797,3388916.779247909,10040469.568811204,0.2539845648176618,-0.4313395648176811,0.010000000000019327,0.167355
Sell,193.83,34280.21768499619,3396429.1601657122,10040963.754048524,0.035918841619856576,-0.20327384161985657,0.0,0.167355
Sell,193.83,34199.41411871467,3411777.313763394,10040649.752393859,0.09503232230765692,-0.26238732230765693,0.0,0.167355
Sell,193.83,34176.96579812214,3416059.9998020055,10040581.28045202,0.15239073889059707,-0.31828873889059706,0.0,0.165898
Sell,193.83,34148.28820395139,3421362.93745285,10040325.640024748,0.2539845648176618,-0.4198825648176618,0.0,0.165898
Sell,193.83,34081.83969390734,3434228.7533441093,10040311.741214171,0.17959420809928286,-0.36596820809926467,0.01999999999998181,0.166374
Sell,193.83,34016.18404942782,3446586.703106614,10039943.65740721,0.17037802565039797,-0.3567520256503798,0.01999999999998181,0.166374
Sell,193.84,33975.612730495646,3454417.184443261,10040249.956122538,0.0879828341204922,-0.25238283412049217,0.0,0.1644
Sell,193.85,33944.42916059743,3460974.7620002893,10041102.3547821,0.2539845648176618,-0.4212665648176618,0.0,0.167282
Sell,193.85,33911.849814387475,3467548.6338295015,10041360.720348515,0.5098704555447753,-0.6771524555447752,0.0,0.167282
Sell,193.85,33836.604690739936,3482225.48862378,10041451.307923716,0.08031697153504797,-0.24759897153504795,0.0,0.167282
Sell,193.86,33816.88983048312,3486022.0464243237,10041764.30896178,0.2539845648176618,-0.42022356481766177,0.0,0.166239
Sell,193.86,33735.31432638699,3502560.2476804648,10042488.282993848,0.17959420809928286,-0.34583320809928286,0.0,0.166239
Sell,193.87,33649.56830535585,3519462.5142763825,10043104.321635723,0.251431891338996,-0.41806489133899605,0.0,0.166633
Sell,193.87,33576.93490402197,3533134.835091347,10042695.204934087,0.035918841619856576,-0.20452284161985657,0.0,0.168604
Sell,193.87,33489.978167435715,3549190.026589806,10041892.093910567,0.035918841619856576,-0.20452284161985657,0.0,0.168604
Sell,193.87,33415.597350547236,3563092.663254222,10041374.521604814,0.025398456481766182,-0.19400245648176617,0.0,0.168604
Sell,193.87,33329.52108704714,3580514.347871394,10042108.601017224,0.08031697153504797,-0.24892097153504797,0.0,0.168604
Sell,193.87,33246.05911981198,3597089.5134379384,10042502.994995886,0.2539845648176618,-0.4317705648176618,0.0,0.177786
Sell,193.87,33156.62176406618,3615158.6617307775,10043232.923130289,0.06221325863461118,-0.2399992586346112,0.0,0.177786
Sell,193.87,33064.89470229884,3632880.448790521,10043171.584725197,0.08031697153504797,-0.25810297153504796,0.0,0.177786
Sell,193.87,33030.398973272015,3639517.7555228127,10043121.20447106,0.08031697153504797,-0.25810297153504796,0.0,0.177786
Sell,193.87,32999.83153194599,3645517.2498700004,10043194.58896837,0.17959420809928286,-0.35738020809928284,0.0,0.177786
Sell,193.87,32939.20320721346,3656806.580671979,10042729.906454453,0.035918841619856576,-0.2137048416198566,0.0,0.177786
Sell,193.88,32879.65698162065,3667995.043950848,10042702.939547459,0.08031697153504797,-0.24928397153504797,0.0,0.168967
Sell,193.88,32856.582020076276,3672509.526221458,10042743.648273846,0.11358535043359864,-0.28255235043359866,0.0,0.168967
Sell,193.88,32804.00105906022,3683168.3975054966,10043208.12283609,0.025398456481766182,-0.19436545648176617,0.0,0.168967
Sell,193.88,32720.626535308507,3699117.032169402,10042992.104835015,0.07619536944529853,-0.24516236944529854,0.0,0.168967
Sell,193.88,32678.019829855748,3707647.8035634514,10043262.288175885,0.3510136521651666,-0.5240266521651666,0.0,0.173013
Sell,193.88,32597.880598919706,3723651.905704642,10043728.996223195,0.19342888180428972,-0.3664418818042897,0.0,0.173013
Sell,193.88,32570.477205062347,3728957.8117527966,10043721.932270285,0.1813812591599934,-0.3543942591599934,0.0,0.173013
Sell,193.88,32480.199964167747,3746747.591441976,10044008.760494819,0.0842371504041885,-0.2572501504041885,0.0,0.173013
Sell,193.88,32388.31125008004,3763861.710024317,10043307.495189834,0.2539845648176618,-0.4269975648176618,0.0,0.173013
Sell,193.88,32333.86028855772,3774396.538557232,10043285.371302802,0.05679267521679932,-0.22980567521679932,0.0,0.173013
Sell,193.88,32313.14697780277,3778399.5398268406,10043272.475883242,0.17959420809928286,-0.34470220809928287,0.0,0.165108
Sell,193.88,32223.406666704195,3796412.6967267725,10043886.781267382,0.11912932055726562,-0.2835023205572656,0.0,0.164373
Buy,193.84,32293.67665369834,3782685.816534187,10042492.099087074,0.35918841619856573,-0.5451604161985759,0.020000000000010232,0.165972
Buy,193.84,32333.335398066116,3774837.3968048487,10042331.130365985,0.17959420809928286,-0.3655662080992931,0.020000000000010232,0.165972
Buy,193.84,32393.736306060204,3763130.107113091,10042331.952679802,0.025398456481766182,-0.20200645648175708,0.009999999999990905,0.166608
Buy,193.84,32414.44933587213,3759296.6194219138,10042513.478687368,0.17959420809928286,-0.3542782080992738,0.009999999999990905,0.164684
Buy,193.83,32469.117783055226,3749136.7985890848,10042625.89847868,0.1967355979465085,-0.3826215979464903,0.01999999999998181,0.165886
